1.123000000000000000e+03,1.627400000000000000e+04,2.735400000000000000e+04,2.746000000000000000e+04,1.927700000000000000e+04,6.342000000000000000e+03,8.598000000000000000e+03,8.568000000000000000e+03,2.546100000000000000e+04,2.928000000000000000e+03,0.000000000000000000e+00,7.607000000000000000e+03,1.066700000000000000e+04,4.702000000000000000e+03,3.309400000000000000e+04,2.259000000000000000e+03,1.085000000000000000e+04,2.732000000000000000e+03,1.430700000000000000e+04,2.689600000000000000e+04,8.390000000000000000e+03,1.889300000000000000e+04,1.404300000000000000e+04,2.342700000000000000e+04,7.073000000000000000e+03,8.011000000000000000e+03,1.486200000000000000e+04,2.328300000000000000e+04,7.387000000000000000e+03,6.557000000000000000e+03,1.189300000000000000e+04,2.296900000000000000e+04,9.951000000000000000e+03,1.688200000000000000e+04,1.562000000000000000e+04,1.206600000000000000e+04,1.488500000000000000e+04,1.126300000000000000e+04,3.064300000000000000e+04,1.029100000000000000e+04,9.072000000000000000e+03,2.945000000000000000e+03,1.633100000000000000e+04,3.316700000000000000e+04,2.945200000000000000e+04,2.940900000000000000e+04,2.478000000000000000e+04,2.693500000000000000e+04,4.588000000000000000e+03,2.626300000000000000e+04
7.824000000000000000e+03,2.330100000000000000e+04,1.634700000000000000e+04,1.645200000000000000e+04,1.555100000000000000e+04,9.658000000000000000e+03,3.055000000000000000e+03,1.159700000000000000e+04,1.445300000000000000e+04,1.067500000000000000e+04,7.903000000000000000e+03,0.000000000000000000e+00,4.590000000000000000e+03,1.440100000000000000e+04,2.208600000000000000e+04,8.356000000000000000e+03,1.787800000000000000e+04,7.241000000000000000e+03,1.263900000000000000e+04,1.588800000000000000e+04,6.722000000000000000e+03,1.516700000000000000e+04,1.031700000000000000e+04,1.241900000000000000e+04,1.491500000000000000e+04,1.503900000000000000e+04,7.823000000000000000e+03,2.043300000000000000e+04,7.147000000000000000e+03,1.358500000000000000e+04,7.634000000000000000e+03,1.196100000000000000e+04,8.283000000000000000e+03,9.462000000000000000e+03,8.142000000000000000e+03,5.888000000000000000e+03,1.065700000000000000e+04,9.293000000000000000e+03,1.727500000000000000e+04,6.064000000000000000e+03,1.610000000000000000e+04,6.857000000000000000e+03,1.331700000000000000e+04,2.215900000000000000e+04,1.844400000000000000e+04,1.641800000000000000e+04,1.377300000000000000e+04,1.592700000000000000e+04,1.161500000000000000e+04,1.525500000000000000e+04
1.039600000000000000e+04,3.344300000000000000e+04,1.249500000000000000e+04,1.260100000000000000e+04,1.469500000000000000e+04,1.491700000000000000e+04,4.345000000000000000e+03,1.277400000000000000e+04,1.060200000000000000e+04,2.236600000000000000e+04,1.047400000000000000e+04,4.557000000000000000e+03,0.000000000000000000e+00,2.040500000000000000e+04,1.823500000000000000e+04,1.477000000000000000e+04,2.751900000000000000e+04,1.527600000000000000e+04,1.387500000000000000e+04,1.203700000000000000e+04,1.014300000000000000e+04,1.275200000000000000e+04,7.889000000000000000e+03,8.568000000000000000e+03,2.091900000000000000e+04,2.570400000000000000e+04,8.080000000000000000e+03,1.769900000000000000e+04,1.077600000000000000e+04,2.573900000000000000e+04,9.116000000000000000e+03,8.110000000000000000e+03,9.484000000000000000e+03,8.078000000000000000e+03,4.698000000000000000e+03,6.877000000000000000e+03,1.062200000000000000e+04,9.802000000000000000e+03,1.146600000000000000e+04,6.107000000000000000e+03,2.464300000000000000e+04,1.853200000000000000e+04,1.581300000000000000e+04,1.830800000000000000e+04,1.459300000000000000e+04,1.455000000000000000e+04,9.922000000000000000e+03,1.207600000000000000e+04,2.196100000000000000e+04,1.140400000000000000e+04
4.282000000000000000e+03,1.451000000000000000e+04,2.906500000000000000e+04,2.917100000000000000e+04,3.126500000000000000e+04,5.459000000000000000e+03,1.323900000000000000e+04,1.222000000000000000e+04,2.717100000000000000e+04,2.489000000000000000e+03,4.146000000000000000e+03,1.187100000000000000e+04,2.081600000000000000e+04,0.000000000000000000e+00,3.480500000000000000e+04,5.939000000000000000e+03,8.586000000000000000e+03,6.336000000000000000e+03,1.592000000000000000e+04,2.860600000000000000e+04,1.232100000000000000e+04,2.932200000000000000e+04,2.800300000000000000e+04,2.513800000000000000e+04,1.985000000000000000e+03,6.770000000000000000e+03,1.807000000000000000e+04,3.781300000000000000e+04,1.176500000000000000e+04,6.284000000000000000e+03,1.554500000000000000e+04,2.468000000000000000e+04,1.166200000000000000e+04,2.098600000000000000e+04,2.788300000000000000e+04,1.476600000000000000e+04,1.809300000000000000e+04,1.287600000000000000e+04,2.803600000000000000e+04,1.350300000000000000e+04,5.710000000000000000e+03,6.470000000000000000e+03,1.998300000000000000e+04,3.487700000000000000e+04,3.116200000000000000e+04,3.112000000000000000e+04,2.649100000000000000e+04,2.864600000000000000e+04,2.084000000000000000e+03,2.797400000000000000e+04
3.573000000000000000e+04,4.864500000000000000e+04,6.276000000000000000e+03,8.440000000000000000e+03,9.922000000000000000e+03,3.011900000000000000e+04,2.372100000000000000e+04,3.336900000000000000e+04,6.868000000000000000e+03,3.756800000000000000e+04,3.559500000000000000e+04,2.269700000000000000e+04,1.898300000000000000e+04,3.560700000000000000e+04,0.000000000000000000e+00,3.536500000000000000e+04,4.272100000000000000e+04,3.587000000000000000e+04,2.907700000000000000e+04,6.817000000000000000e+03,2.534500000000000000e+04,1.101000000000000000e+04,1.771900000000000000e+04,1.046600000000000000e+04,3.612100000000000000e+04,4.090600000000000000e+04,2.280800000000000000e+04,2.752900000000000000e+04,2.597800000000000000e+04,4.094100000000000000e+04,3.008000000000000000e+04,9.545000000000000000e+03,2.468600000000000000e+04,2.055900000000000000e+04,1.759800000000000000e+04,2.207900000000000000e+04,2.582400000000000000e+04,2.500400000000000000e+04,1.739300000000000000e+04,2.130900000000000000e+04,3.984500000000000000e+04,3.373300000000000000e+04,2.564300000000000000e+04,2.229000000000000000e+03,6.046000000000000000e+03,5.022000000000000000e+03,8.591000000000000000e+03,9.178000000000000000e+03,3.716300000000000000e+04,6.736000000000000000e+03
3.368000000000000000e+03,1.738800000000000000e+04,2.940900000000000000e+04,2.951500000000000000e+04,2.304500000000000000e+04,8.825000000000000000e+03,1.020100000000000000e+04,6.439000000000000000e+03,2.751500000000000000e+04,4.762000000000000000e+03,3.447000000000000000e+03,8.153000000000000000e+03,1.474700000000000000e+04,7.053000000000000000e+03,3.514900000000000000e+04,0.000000000000000000e+00,1.196400000000000000e+04,1.068000000000000000e+03,1.555500000000000000e+04,2.895000000000000000e+04,9.637000000000000000e+03,2.266100000000000000e+04,1.824400000000000000e+04,2.548200000000000000e+04,8.187000000000000000e+03,9.125000000000000000e+03,1.441400000000000000e+04,2.115400000000000000e+04,8.635000000000000000e+03,7.671000000000000000e+03,9.763000000000000000e+03,2.502400000000000000e+04,1.119900000000000000e+04,3.168000000000000000e+04,2.245600000000000000e+04,1.331400000000000000e+04,1.443700000000000000e+04,1.251000000000000000e+04,2.851300000000000000e+04,9.844000000000000000e+03,1.018600000000000000e+04,4.079000000000000000e+03,1.420200000000000000e+04,3.522100000000000000e+04,3.150600000000000000e+04,3.146400000000000000e+04,2.683500000000000000e+04,2.899000000000000000e+04,5.702000000000000000e+03,2.831800000000000000e+04
1.246400000000000000e+04,6.467000000000000000e+03,3.693600000000000000e+04,3.704100000000000000e+04,3.913500000000000000e+04,1.422100000000000000e+04,2.088300000000000000e+04,1.712000000000000000e+04,3.504200000000000000e+04,1.095800000000000000e+04,1.254300000000000000e+04,1.831600000000000000e+04,2.868700000000000000e+04,8.871000000000000000e+03,4.267600000000000000e+04,1.285400000000000000e+04,0.000000000000000000e+00,1.344100000000000000e+04,2.379100000000000000e+04,3.647700000000000000e+04,2.019200000000000000e+04,3.719300000000000000e+04,3.794400000000000000e+04,3.300900000000000000e+04,7.503000000000000000e+03,4.477000000000000000e+03,2.594100000000000000e+04,3.558400000000000000e+04,1.963600000000000000e+04,6.511000000000000000e+03,2.044500000000000000e+04,3.255100000000000000e+04,1.953300000000000000e+04,2.885700000000000000e+04,3.575400000000000000e+04,2.263700000000000000e+04,2.596300000000000000e+04,2.074700000000000000e+04,3.590700000000000000e+04,2.137400000000000000e+04,3.496000000000000000e+03,1.424200000000000000e+04,3.203700000000000000e+04,4.274800000000000000e+04,3.903300000000000000e+04,3.899000000000000000e+04,3.436200000000000000e+04,3.651700000000000000e+04,9.433000000000000000e+03,3.584500000000000000e+04
3.206000000000000000e+03,1.831500000000000000e+04,2.893300000000000000e+04,2.903800000000000000e+04,2.256800000000000000e+04,7.961000000000000000e+03,9.725000000000000000e+03,5.963000000000000000e+03,2.703900000000000000e+04,5.689000000000000000e+03,3.285000000000000000e+03,7.290000000000000000e+03,1.427100000000000000e+04,7.980000000000000000e+03,3.467300000000000000e+04,1.184000000000000000e+03,1.289100000000000000e+04,0.000000000000000000e+00,1.469200000000000000e+04,2.847400000000000000e+04,8.774000000000000000e+03,2.218500000000000000e+04,1.776800000000000000e+04,2.500600000000000000e+04,9.114000000000000000e+03,1.005200000000000000e+04,1.355100000000000000e+04,2.067800000000000000e+04,7.772000000000000000e+03,8.598000000000000000e+03,9.287000000000000000e+03,2.454800000000000000e+04,1.033500000000000000e+04,1.557100000000000000e+04,2.197900000000000000e+04,1.245100000000000000e+04,1.357400000000000000e+04,1.164700000000000000e+04,2.803700000000000000e+04,8.980000000000000000e+03,1.111300000000000000e+04,3.164000000000000000e+03,1.372500000000000000e+04,3.474500000000000000e+04,3.103000000000000000e+04,2.900400000000000000e+04,2.635900000000000000e+04,2.851300000000000000e+04,6.629000000000000000e+03,2.784200000000000000e+04
1.432400000000000000e+04,2.967300000000000000e+04,2.334600000000000000e+04,2.345200000000000000e+04,2.554500000000000000e+04,1.114700000000000000e+04,1.609700000000000000e+04,1.830000000000000000e+04,2.145200000000000000e+04,1.859600000000000000e+04,1.418800000000000000e+04,1.219900000000000000e+04,1.509700000000000000e+04,1.663500000000000000e+04,2.908600000000000000e+04,1.497700000000000000e+04,2.375000000000000000e+04,1.495500000000000000e+04,0.000000000000000000e+00,2.288700000000000000e+04,6.610000000000000000e+03,2.360300000000000000e+04,2.228400000000000000e+04,1.941900000000000000e+04,1.714900000000000000e+04,2.193400000000000000e+04,1.034900000000000000e+04,3.209400000000000000e+04,7.080000000000000000e+03,2.196900000000000000e+04,3.464500000000000000e+04,1.896100000000000000e+04,5.943000000000000000e+03,1.248100000000000000e+04,2.216400000000000000e+04,9.047000000000000000e+03,8.257000000000000000e+03,5.185000000000000000e+03,2.231700000000000000e+04,7.784000000000000000e+03,2.087300000000000000e+04,1.158000000000000000e+04,3.020800000000000000e+04,2.915800000000000000e+04,2.544300000000000000e+04,2.341700000000000000e+04,2.077200000000000000e+04,2.292700000000000000e+04,1.819200000000000000e+04,2.225500000000000000e+04
2.947000000000000000e+04,4.238500000000000000e+04,9.330000000000000000e+02,7.394000000000000000e+03,9.488000000000000000e+03,2.385900000000000000e+04,1.746100000000000000e+04,2.710900000000000000e+04,2.141000000000000000e+03,3.130800000000000000e+04,2.933500000000000000e+04,1.643700000000000000e+04,1.272300000000000000e+04,2.934700000000000000e+04,6.802000000000000000e+03,2.910500000000000000e+04,3.646200000000000000e+04,2.961000000000000000e+04,2.281800000000000000e+04,0.000000000000000000e+00,1.908500000000000000e+04,8.615000000000000000e+03,1.145900000000000000e+04,5.336000000000000000e+03,2.986100000000000000e+04,3.464600000000000000e+04,1.702200000000000000e+04,2.126900000000000000e+04,1.971800000000000000e+04,3.468100000000000000e+04,2.382000000000000000e+04,4.934000000000000000e+03,1.842600000000000000e+04,9.890000000000000000e+03,1.133900000000000000e+04,1.581900000000000000e+04,1.956400000000000000e+04,1.874400000000000000e+04,7.021000000000000000e+03,1.505000000000000000e+04,3.358500000000000000e+04,2.747400000000000000e+04,1.938300000000000000e+04,7.118000000000000000e+03,6.523000000000000000e+03,3.079000000000000000e+03,3.263000000000000000e+03,6.784000000000000000e+03,3.090400000000000000e+04,6.230000000000000000e+02
8.501000000000000000e+03,2.622600000000000000e+04,1.955400000000000000e+04,1.965900000000000000e+04,2.175300000000000000e+04,7.700000000000000000e+03,1.230500000000000000e+04,1.247800000000000000e+04,1.766000000000000000e+04,1.147300000000000000e+04,8.366000000000000000e+03,6.377000000000000000e+03,1.130500000000000000e+04,1.318900000000000000e+04,2.529400000000000000e+04,9.154000000000000000e+03,2.030300000000000000e+04,9.133000000000000000e+03,6.652000000000000000e+03,1.909500000000000000e+04,0.000000000000000000e+00,1.981100000000000000e+04,1.849200000000000000e+04,1.562700000000000000e+04,1.370200000000000000e+04,1.848700000000000000e+04,8.559000000000000000e+03,2.830200000000000000e+04,2.091000000000000000e+03,1.438300000000000000e+04,1.243700000000000000e+04,1.516900000000000000e+04,2.151000000000000000e+03,1.147500000000000000e+04,1.837200000000000000e+04,5.255000000000000000e+03,8.581000000000000000e+03,3.607000000000000000e+03,1.852500000000000000e+04,3.992000000000000000e+03,1.742700000000000000e+04,5.757000000000000000e+03,2.641600000000000000e+04,2.536600000000000000e+04,2.165100000000000000e+04,2.160800000000000000e+04,1.698000000000000000e+04,1.913500000000000000e+04,1.474500000000000000e+04,1.846300000000000000e+04
1.939800000000000000e+04,4.382900000000000000e+04,8.474000000000000000e+03,2.245000000000000000e+03,2.914000000000000000e+03,2.530300000000000000e+04,1.180500000000000000e+04,2.147900000000000000e+04,6.580000000000000000e+03,2.654700000000000000e+04,1.947700000000000000e+04,1.465500000000000000e+04,1.416700000000000000e+04,3.079100000000000000e+04,1.051000000000000000e+04,2.347400000000000000e+04,3.790500000000000000e+04,2.398000000000000000e+04,2.426100000000000000e+04,8.411000000000000000e+03,2.052800000000000000e+04,0.000000000000000000e+00,5.813000000000000000e+03,5.650000000000000000e+03,3.130500000000000000e+04,3.609000000000000000e+04,1.799200000000000000e+04,1.563800000000000000e+04,2.116200000000000000e+04,3.612500000000000000e+04,1.410200000000000000e+04,7.069000000000000000e+03,1.987000000000000000e+04,1.574300000000000000e+04,1.278200000000000000e+04,1.726300000000000000e+04,2.100700000000000000e+04,2.018800000000000000e+04,1.257700000000000000e+04,1.649300000000000000e+04,3.502900000000000000e+04,2.891700000000000000e+04,1.375300000000000000e+04,1.058300000000000000e+04,6.868000000000000000e+03,6.825000000000000000e+03,6.289000000000000000e+03,4.362000000000000000e+03,3.234700000000000000e+04,7.779000000000000000e+03
1.449000000000000000e+04,3.771800000000000000e+04,1.205500000000000000e+04,1.216000000000000000e+04,5.690000000000000000e+03,2.377400000000000000e+04,6.897000000000000000e+03,1.609200000000000000e+04,1.016100000000000000e+04,2.116000000000000000e+04,1.456900000000000000e+04,9.747000000000000000e+03,9.044000000000000000e+03,2.926200000000000000e+04,1.779500000000000000e+04,1.808700000000000000e+04,2.785400000000000000e+04,1.859300000000000000e+04,2.273200000000000000e+04,1.159600000000000000e+04,1.899900000000000000e+04,5.306000000000000000e+03,0.000000000000000000e+00,8.128000000000000000e+03,2.977500000000000000e+04,2.501500000000000000e+04,1.646300000000000000e+04,1.025100000000000000e+04,1.963200000000000000e+04,2.356100000000000000e+04,1.280200000000000000e+04,7.670000000000000000e+03,1.834000000000000000e+04,1.432600000000000000e+04,5.101000000000000000e+03,1.573300000000000000e+04,1.947800000000000000e+04,1.865800000000000000e+04,1.115900000000000000e+04,1.496400000000000000e+04,2.607600000000000000e+04,1.352300000000000000e+04,8.366000000000000000e+03,1.786700000000000000e+04,1.415200000000000000e+04,1.410900000000000000e+04,9.481000000000000000e+03,1.163500000000000000e+04,2.209900000000000000e+04,1.096400000000000000e+04
